ID,PRICE(€),SIZE(m^2)
38794266,3080,117
38790735,1900,193
38794265,4560,165
38096738,2900,250
38794255,2680,119
38724964,2300,170
38804183,1300,92
38771976,1300,50
38801530,1300,50
38724945,3300,272
38801461,1300,50
38723552,1200,60
38801405,1300,50
38567717,1300,60
38801184,3332,221
38772560,1300,50
38800354,1300,94
37582075,1200,50
38798246,650,48
31653636,1800,120
38796513,925,39
38796209,580,25
38789455,2900,210
38786965,1600,100
38786412,1550,115
38741022,10000,347
38776907,790,38
38776171,925,46
38774364,1300,55
38769146,2450,200
36507308,1800,145
29599806,2400,140
38196660,2950,217
38528298,1500,90
29703618,925,50
38764864,1600,125
36857945,7500,250
36785641,950,60
38727856,2600,196
38604418,1490,82
38352857,3300,300
37935809,1600,120
38741785,2400,201
38732318,1750,106
37693239,1390,56
38731462,3300,285
26294843,3500,280
38525626,1300,76
38476904,5800,300
38761209,2800,199
38647383,2700,196
38171493,5800,300
37305227,2900,210
36842719,2950,280
38733394,4500,524
38339592,2200,140
38652770,3300,278
38545283,1900,120
38464939,1700,100
38712476,1800,100
38646444,2700,196
38641227,9500,200
38619815,1300,94
38575057,1500,55
38569614,1400,55
38562530,1600,100
38555741,1950,180
38548873,2200,120
38499248,1950,180
38486752,12000,350
38475657,3000,100
37077492,7795,390
38617786,1800,200
38617608,1800,201
38487873,2400,200
35893550,2400,202
38741770,1200,100
38345821,3200,164
38159622,1400,50
38128412,1899,169
38027324,1950,193
37563829,1620,125
37514211,2450,200
37454514,5700,280
37422794,1950,81
37187524,7795,390
36792830,12000,379
38367835,1650,45
25991082,2950,130
38706826,2700,200
36112879,1500,90
38752716,1200,97
38454773,1700,100
38242364,2700,170
37844356,3200,160
34656995,1500,120
36173139,1800,50
38657786,1300,40
38532035,1300,100
38753605,1200,59
38744788,1300,55
38744777,1300,55
38738613,1300,62
38723541,1300,60
38723549,1200,60
38374692,925,46
34097354,9900,690
25078406,3500,180
38532939,2400,143
38518839,4000,270
38355103,1350,75
38381308,3690,264
37863613,3400,172
37366857,5500,360
33982753,12000,312
38516639,1300,94
38723516,1300,60
31981082,6500,376
38758526,2450,105
38734426,1450,112
38708469,12000,347
38580314,12000,312
38555973,12000,347
38551818,12000,312
38352780,2100,105
38756413,1700,94
38738985,1300,107
38367749,1400,100
38358524,2900,180
38277170,2600,170
38201480,2900,230
37439922,2300,150
37390860,7000,600
36653525,8000,450
33920678,7000,375
38697412,950,62
38680473,2450,168
38619169,2500,166
38589132,1300,60
38575748,1300,100
38567721,1300,60
37619861,9500,1170
30016000,1800,120
38620529,16000,2400
38361898,3150,164
35786184,2500,200
37956607,1095,93
36648408,1265,97
32960670,6225,286
1294559,1400,90
38112145,1200,90
36873006,10000,300
25078492,1800,100
37757653,1875,139
37380122,2900,160
38666380,1600,105
38589127,1300,60
38445426,925,47
25553896,1050,60
38281768,3500,280
37554811,7795,390
31653193,1800,120
31641923,1800,120
26742160,1800,120
38762537,900,65
38755550,595,30
38654104,2450,100
38601318,1300,95
38492737,1300,94
36621033,25000,1000
38351751,1300,95
38308082,3150,175
38146847,1450,106
38690414,900,75
38675489,1500,50
38652243,2450,101
38644470,6000,350
38593864,1850,90
38574431,4500,300
38508638,1200,50
38508593,1700,95
38243809,1600,91
38215649,1300,94
25800719,750,40
37613531,1200,60
37581196,2000,210
38739044,2500,184
37992578,5900,180
37604923,950,50
36964633,2000,200
38525542,1400,76
38525541,1350,79
38106483,1300,60
37979056,1950,180
38729337,1800,140
38458782,8000,450
38387673,1300,94
38268579,4000,270
38267726,1100,64
38157334,1500,120
38001054,1950,180
34670801,1800,89
33237949,24000,1772
30544794,24000,1772
27749982,1150,85
25664432,1200,85
38669052,865,69
38656698,980,70
38342218,1400,80
30406913,9500,900
38160803,1150,84
38093110,1800,85
37367320,1950,159
38755051,2500,171
38544723,1900,75
38424391,1300,94
37770066,2400,160
38760141,925,50
38356982,1175,80
38608440,1300,100
37955877,1950,180
25130552,1800,105
38679587,1200,65
37953544,850,70
38673720,1500,200
38540138,1650,100
38339308,11000,450
38658071,2000,160
28535327,1350,85
38712925,1300,94
38681634,1300,94
38663950,1600,99
37487860,1250,69
36367019,1450,75
38387690,910,60
38296322,1800,150
37684858,12000,350
38709335,2000,200
38638884,870,40
38603150,1700,130
38234342,1400,94
38136994,1300,55
38622416,925,50
38540720,1950,140
38114564,1300,59
