ID,PRICE(€),SIZE(m^2)
38787215,1500,90
38558487,1450,115
38776957,1600,110
38698410,950,61
38774500,1200,90
38769500,985,75
38769276,865,70
38766314,800,55
38497529,1450,108
38726170,1300,110
34006426,1390,85
38459589,2500,90
38696317,900,73
38733533,1300,108
38692888,850,72
38708062,1220,94
36762712,1350,78
38755335,1450,108
38497565,1350,70
38328941,1450,115
33854943,1300,110
38660233,1300,108
38737463,800,70
38654055,1050,110
38571510,850,95
38681325,1500,110
38291357,1450,108
38284389,1450,108
38273486,1300,108
38650085,990,90
38787215,1500,90
38558487,1450,115
38776957,1600,110
38698410,950,61
38774500,1200,90
38769500,985,75
38769276,865,70
38766314,800,55
38497529,1450,108
38726170,1300,110
34006426,1390,85
38459589,2500,90
38696317,900,73
38733533,1300,108
38692888,850,72
38708062,1220,94
36762712,1350,78
38755335,1450,108
38497565,1350,70
38328941,1450,115
33854943,1300,110
38660233,1300,108
38737463,800,70
38654055,1050,110
38571510,850,95
38681325,1500,110
38291357,1450,108
38284389,1450,108
38273486,1300,108
38650085,990,90
